DataSource	Brand	Model	Type	Status	Dnom_in	Re	Fs	Qm	Qe	Qt	Rm	Mm	Cm	Vas	Sd	BL	Pe	Xmax	CreepBeta	Z1k	Z10k	L2	Le	Ke	R2	USPL	Beta	Revision	EntryDate	Km	Xmax_geom	Xmax_damage	n0	Vd	Res	Cmes	Lces	Dd	SPL1W	Depth	MotorH	MotorDiam	VCd	VCMass	Vocc	Vocc_est	Vocc_rough	Dnom_cm	Znom	kLe	fLe	DiaphH	Df	fpist	f4pi	f2pi	DiamOA	fmax	Mair	Mmd	Zres	EBP	Gamma	Mpow	SPLmx	Hc	Hg	AspectR	LengthOA	WidthOA	F_HighRated	F_LowRated	VCMat	FormerMat	DiaphMat	SurrMat	SpidMat	FrameMat	MagMat	DiaphShape	MotorShape	MotorLength	MotorWidth	HeightOA	FlangeH	MassOA	MagDiam	MagH	MagMass	Bpeak	BaffleCutoutDiam	BaffleCutoutLength	BaffleCutoutWidth	BoltCircleDiam	BoltCircleScrewDiam	BoltCircleScrewQty	TerminalPairsQty	TempLowPerfRated	TempHighPerfRated	TempLowDamageRated	TempHighDamageRated	HumidityLowPerfRated	HumidityHighPerfRated	HumidityLowDamageRated	HumidityHighDamageRated	Urms_100H_Max	Urms_Max_Rated	Pmax_Rated	BL1	BL2	BL3	BL4	BL5	BL6	BL7	BL8	K1	K2	K3	K4	K5	K6	K7	K8	Lx1	Lx2	Lx3	Lx4	Lx5	Lx6	Lx7	Lx8	Li1	Li2	Li3	Li4	Rmv1	Rmv2	Rmv3	Rmv4	Rtm	Rtv	tauC	tauM	Rv	AlphaBypass	Ctm	Ctv	DataDate	DIY_Availability	Application	URL	Cost	EnteredBy	Notes
PE_july2024	Peerless by Tymphany	TC5FC07-04	mini	Active	1.5	3.52	145.7	4.41	0.51	0.45	0.141057921	0.000678155	0.001756	0.000187168	0.00078	2.07	5	0.002					0.00008			85.14441583	1.217301136	"Peerless TC5FC07-04 1-1/2"" Paper Cone Full-Range Driver 4 Ohm"	7/28/2024 0:00	569.476082			0.001110495	0.00000156	30.37688325	0.000158266	0.007524284	0.031513915	82.65516785	0.027939999			0.016255999				0.000001024	4	4				1.111111111		3464.510538	6929.021076		10884.08086	1.24E-05	0.000665771	33.89688325	285.6862745	3052.400824	1.103313707	86.64486789			1			20000	150	Steel	Kapton® / Polyimide	Paper	Polyurethane			Neodymium	round	round					0.068038844					0.036321999																	10																																										yes	"For extremely compact designs capable of high output the Peerless TC5FC07-04 1-1/2"" full-range driver is an excellent choice. This tiny driver will deliver smooth response from 150 to 20,000 Hz with outstanding off axis response. The powerful neodymium motor and lightweight cone and voice coil assembly gives the TC5FC07-04 impressive efficiency for its size. Originally designed for use in televisions, this speaker is also perfect for use in sound bars, desktop speakers, portable Bluetooth, and even line array designs."	https://www.parts-express.com/Peerless-TC5FC07-04-1-1-2-Paper-Cone-Full-Range-Driver-4-Ohm-264-1626	24.62	AS	
PE_july2024	Dayton Audio	CE4895-8	mini	Active	3	7.3	123	5.75	0.58	0.53	0.368907378	0.00272	0.00061	0.000670979	0.00254	5.17	22	0.0018					0.00053			84.94919572	3.661493151	"Dayton Audio CE Series CE4895-8 2"" x 3.75"" Racetrack Full-Range 22W 8 ohm"	7/28/2024 0:00	1639.344262			0.002106073	0.000004572	72.45423005	0.000101763	0.016304629	0.056868519	85.43473378				0.016001999				0.000016384	8	8				0.943396226		1919.872243	3839.744486		6031.456534	7.28E-05	0.002647231	79.75423005	212.0689655	1900.735294	1.913502848	95.85896059			1			15000	100								round	round					0.385553448																						44																																										yes	"This full-range wonder may be small in size, but it's big on sound. Dayton Audio's CE4895-8 racetrack speaker punches well above its dimensions, delivering 22 watts of rich, full-bodied audio in a package measuring just 2 by 3.5 inches. Despite its commercial-grade durability, this speaker is a DIY enthusiast's dream come true for small projects. Its high aspect ratio means broad dispersion and a wide sweet spot, while its 8-ohm impedance plays nicely with a variety of amps. For micro installations where space is at a premium but sound quality cannot be compromised, this miniature maestro hits the high notes. Affordable, no-nonsense, and ready to rock right out of the box, the CE4895-8 proves that the best things in audio come in small packages."	https://www.parts-express.com/Dayton-Audio-CE4895-8-2x3.75-Racetrack-Full-Range-22W-8-ohm-285-187	8.98	AS	
PE_july2024	Dayton Audio	CE38M-8	mini	Active	1.5	7.72	191.8	1.59	4.45	1.17	0.053913689	7.28E-05	0.00968	0.000324569	0.00049	0.39	0.25	0.0001					0.00017			79.17654447	0.019702073	"Dayton Audio CE Series CE38M-8 1-1/2"" Mini Speaker 8 Ohm"	7/28/2024 0:00	103.3057851			0.000503465	0.000000049	2.821175911	0.000478315	0.001472328	0.024977738	79.21969651	0.00762			0.0127				1.23E-06	4	8				0.427350427		4371.104085	8742.208169	0.041909999	13732.22848	6.17E-06	6.66E-05	10.54117591	43.1011236	5360.695679	0.140364071	70.19909659			1			20000	190			Poly / Mylar Diaphragm				Neodymium	round	round					0.009071846					0.036829999																	0.5																																										yes	"The Commercial Engineering (CE) Series drivers from Dayton Audio provides engineers, designers, and integrators with a line of economical small drivers that fit the diverse range of applications found in consumer electronics and audio-enabled electronic projects.The Dayton Audio CE38M-8 1-1/2” mini speaker features a feather-light and smooth-sounding Mylar diaphragm and a lightweight injection-molded plastic frame, making it great for portable electronics and headphones. The high sensitivity also enables it to be used as a speaker in kiosks, intercoms, displays, or electronic games, and the 8-ohm impedance works with most small audio amplifiers or line-level outputs. The round frame can be press-fit or glued in place.Note: The Mylar diaphragm is very fragile. To prevent damage, avoid contact with the diaphragm when handling. This driver should be installed behind a grille."	https://www.parts-express.com/Dayton-Audio-CE38M-8-1-1-2-Mini-Speaker-8-Ohm-285-129	3.29	AS	
PE_july2024	Factory Buyouts	D0050008NM14BAR	mini	Active	2	7.33	650	8.16282962	14.1756194	5.18	0.22753567	0.000454775	0.000131831	3.53E-05	0.001385	0.98	0.5						0.000104			80.73604338	0.131023192	"BUYOUT 2"" Mylar Cone Full-Range Waterproof Speaker D0050008NM14BAR"	7/28/2024 0:00	7585.486611			0.000669315		4.220876664	0.000473527	0.00012661	0.041993294	80.45630462	0.0127			0.0127				2.66E-06	5	8				0.096525097		2599.945841	5199.891682	0.050799998	8167.970753	2.93E-05	0.000425475	11.55087666	45.85337555	2154.909717	0.361971259	74.44600466			1			10000	650	Steel	Paper	Poly / Mylar Diaphragm	Polyurethane			Neodymium	round	round					0.022679615					0.047624998																	1																																										yes	"2"" Mylar Cone Full-Range Waterproof Speaker D0050008NM14BARProviding high efficiency from 700 to 6,000 Hz the D0050008NM14BAR 2"" full-range driver is perfect as a replacement driver in security and fire alarm systems or even vocal applications such as paging and intercom systems. With a Mylar diaphragm and dustcap the front of this driver is waterproof making it suitable for outdoor use when installed in a suitable enclosure."	https://www.parts-express.com/2-Mylar-Cone-Full-Range-Speaker-D0050008NM14BAR-289-204	1.98	AS	
PE_july2024	Visaton	FRS5X-8	mini	Active	2	7.7	190	3.49	0.88	0.7	0.240016503	0.000699958	0.001	0.000286755	0.00125	2.704	5									84.48762827	0.949560519	"Visaton FRS 5X-8 2"" Full Range Speaker 8 Ohm"	7/28/2024 0:00	1000			0.002186586		30.46297197	9.57E-05	0.007311616	0.039894228	85.59766596	0.033273999			0.0127				2.94E-06	5	8				0.714285714		2736.744044	5473.488087	0.052069998	8597.734982	2.51E-05	0.000674835	38.16297197	215.9090909	3863.090079	0.97445396	89.58736601			1			20000	120	Steel		Paper	Cloth			Ferrite	round	round					0.158757302					0.044957999																	8																																										yes	"With a tiny footprint, but capable of delivering most of the audible spectrum, the Visaton FRS 5X-8 is the perfect choice when space is at a minimum. This 2"" full-range is more efficient than most comparable drivers this size making it an excellent choice for portable Bluetooth speakers and compact sound bars. In addition, with a useful bandwidth of 150 to 20,000 Hz this driver will also work great when used in high output line arrays."	https://www.parts-express.com/Visaton-FRS5X-8-2-Full-Range-Driver-8-Ohm-292-640	12.46	AS	
PE_july2024	Tang Band	W2-2136S	mini	Active	2	3.4	120	1.59	0.39	0.31	1.04138003	0.002093979	0.000801	0.000321363	0.0015	3.71	10	0.002					0.00003			86.40082295	4.048264706	"Tang Band W2-2136S 2"" Aluminum Full Range Neodymium Driver"	7/28/2024 0:00	1248.439451			0.001393006	0.000003	13.21717299	0.000152133	0.011025044	0.043701937	83.6395296	0.034543999			0.025399999				4.42E-06	5	4				1.612903226		2498.294078	4996.588156	0.057657998	7848.622322	3.30E-05	0.002060955	16.61717299	307.6923077	1771.74622	2.012029996	90.6395296			1			15000	120	Polymer	Paper	Aluminum	Santoprene®			Neodymium	round	round					0.158757302					0.054863998																	20																																										yes	"Speakers today are becoming smaller and smaller and the need for small drivers is constantly increasing. Tang Band has been one of the leaders in small driver technology and now they bring you the 4 ohm W2-2136S 2"" aluminum cone full range. At only 57 mm square, this driver will fit almost anywhere you can imagine. The incredibly smooth response from 120 to 15,000 Hz makes it excellent for use in portable Bluetooth speakers and small sound bars. When teamed up with a subwoofer the W2-2136S delivers superb performance in portable speakers or even an ultra-small satellite."	https://www.parts-express.com/Tang-Band-W2-2136S-2-Aluminum-Full-Range-Neodymium-Driver-264-839	45	AS	
PE_july2024	Dayton Audio	CE40P-8	mini	Active	1.5	7.3	227	4.19	1.63	1.17	0.743699918	0.000380985	0.000225	1.44E-05	0.000676	1.56	2	0.0012					0.00025			80.11735018	0.333369863	"Dayton Audio CE Series CE40P-8 1-1/2"" Mini Speaker"	7/28/2024 0:00	4444.444444			0.000100805	8.11E-07	3.272287575	0.000156552	0.00054756	0.029337858	72.23482213	0.022859999			0.012954				1.01E-06	4	8				0.427350427		3721.481291	7442.962583	0.039877999	11691.37829	9.99E-06	0.000370994	10.57228758	139.2638037	4094.646206	0.577381904	72.24512208			1			20000	200			Paper	Rubber			Neodymium	round	round					0.032205053					0.035813999																	4																																										yes	"Dayton Audio is pleased to introduce the new Commercial Engineering (CE) Series of small loudspeaker drivers. Engineers, designers, and integrators will benefit from how effortlessly these speaker components satisfy the diverse demands associated with consumer electronics and audio-enabled projects.Multiple types and styles are available within the CE Series driver family. Each was produced to provide excellent audio quality no matter what the overall system design goals may be, and to suit a wide spectrum of engineering requirements. These versatile yet economical loudspeakers are available in sizes from 28 mm (1-1/8"") to 90 mm (3-1/2"") in diameter, and with power ratings from 1.5 watts to 5 watts continuous RMS power.The CE40P-8 provides features you’d expect from a much larger driver, in a size that’s perfect for miniature applications that require wide dispersion and rich, natural sound. Its high-quality design features a paper cone with mylar dust cap, rubber surround, textile spider, high-performance neodymium motor, and a steel frame with dual mounting lobes for conventional mounting.Learn MoreRequest Quote"	https://www.parts-express.com/Dayton-Audio-CE40P-8-1-1-2-Mini-Speaker-285-117	6.49	AS	
PE_july2024	Wavecor	SW182BD03	subwoofer	Active	7	3	35.1	13.3	0.45	0.44	0.655628812	0.0395	0.00052	0.015891598	0.0131	7.6	250	0.007					0.001			87.02787656	19.25333333	"Wavecor SW182BD03 7"" Balanced Drive Black Aluminum Cone Subwoofer 4 Ohm"	7/28/2024 0:00	1923.076923			0.001494011	0.0000917	88.09862982	0.000683864	0.0300352	0.129148899	83.94353786	0.087121997			0.038861999				0.000437569	17	4				1.136363636		845.3830583	1690.766117	0.181863994	2655.849205	0.000852318	0.038647682	91.09862982	78	192.4050633	4.387862046	104.9229379			1			600	35	Aluminum	Fiberglass	Aluminum			Cast Aluminum		round	round					2.109204159					0.152907995					6												1100																																										yes	"The Wavecor SW182BD03 is a 7"" aluminum cone subwoofer that is equally at home in a home theater or hi-fi installation. This driver utilizes a rigid aluminum cone that is also designed to reduce distortion. The aluminum field-stabilizing rings and balance drive technology also aid in distortion reduction. The SW182BD03 offers extremely low mechanical losses which allows for great performance in low volume or extreme dynamic situations. The SW182BD03 is ideal in 2 or 3-way designs when being used as a woofer or a low frequency driver. With the attached foam gasket, this driver is easily mounted in several different methods."	https://www.parts-express.com/Wavecor-SW182BD03-7-Balanced-Drive-Black-Aluminum-Cone-Subwoofer-4-Ohm-298-1056	185	AS	
PE_july2024	Eminence Speaker	NSW4018-8	subwoofer	Active	18	3.86	36	8.46	0.39	0.38	6.532167023	0.237	0.00008	0.205178189	0.1217	28.24	1600	0.01521					0.00154			100.0369382	206.6055959	"Eminence NSW4018-8 18"" Professional Neodymium Tour Grade Subwoofer Driver"	7/28/2024 0:00	12500			0.024013279	0.001851057	122.0877539	0.00029718	0.063799808	0.39364102	96.00451464	0.239267992			0.101599997				0.01798813	46	8				1.315789474		277.3600449	554.7200898	0.460501985	871.3522794	0.024134067	0.212865933	125.9477539	92.30769231	119.1561181	14.37378154	125.0457145			1			1300	27	Copper	Fiberglass	Paper	Cloth		Cast Aluminum	Neodymium	round	round					13.40365223					0.421639987					8												3200																																										yes	"Capable of over 30 mm of peak-to-peak excursion, the Eminence NSW4018-8 18"" professional subwoofer is designed to move a lot of air for powerful low frequency output. The FEA optimized neodymium motor assembly includes extensive venting to enable the 4"" diameter inside/outside wound voice coil to handle up to 1,600 watts RMS with minimal power compression and low distortion. Supporting the motor is a rigid cast aluminum frame which provides solid mounting points to withstand the beating that can be expected in the professional sound environment. To improve efficiency the NSW4018-8 uses Eminence's rigid but lightweight X5 paper pulp cone. The result is an extremely long throw, lightweight, and exceptionally high power handling driver with top notch performance that is designed to handle everything you can throw at it.Eminence was founded during the days when American Muscle ruled the road. There was no replacement for displacement, and for those of us in the professional audio industry, that statement still holds true. Professional audio is experiencing staggering growth. In anticipation of that growth, Eminence charged thier engineering team to design the best professional audio loudspeakers in the world. We insisted that they beat the performance and durability of every competitor.The Eminence family of TOUR GRADE loudspeakers, designed and assembled in the USA, represents maximum power handling, maximum displacement, maximum SPL, and unequaled reliability. Advanced measurement systems and FEA optimization tools were implemented on this next generation of subwoofers."	https://www.parts-express.com/Eminence-NSW4018-8-18-Professional-Neodymium-Tour-Grade-Subwoofer-Driver-290-5660	769.99	AS	
PE_july2024	Dayton Audio	LW150-4	subwoofer	Active	6	3.6	62.6	6.01	0.72	0.64	1.429155929	0.0218	0.000296	0.004237759	0.0091	6.51	40	0.004					0.00086			86.09781354	11.77225	"Dayton Audio LW150-4 6"" Low Profile Woofer 4 Ohms"	7/28/2024 0:00	3378.378378			0.001412551	0.0000364	29.65393708	0.000514392	0.01254451	0.107640512	83.70004186	0.038099999			0.031749999				0.000215774	14	4				0.78125		1014.304826	2028.609652	0.152399995	3186.53259	0.000493465	0.021306535	33.25393708	86.94444444	298.6238532	3.431071261	96.72064177			1			1800	60	Copper	Kapton® / Polyimide	Carbon Fiber Composite	Rubber		Cast Aluminum	Neodymium	round	round					0.521631136					0.130174996					4												80																																										yes	"The unique and versatile Dayton Audio LW150-4 6"" woofer was designed for space limited, minimum depth applications. Its low-profile frame and unique venting permit the back of the woofer to be placed directly against cabinet walls or even embedded (countersunk) into the cabinet, resulting in an enclosure less than 1-1/2"" deep. Great match for today's ultra-thin TVs or use as a down firing subwoofer in a low powered system, low-frequency down-firing driver in a center channel/monitor stand, or bookshelf stand.Read Vance Dickason's full review of the LW150-4 from the March 2016 issue of Voice Coil Magazine ( www.audioXpress.com):Test Bench: Dayton Audio LW150-4 6” Ultra-Low-Profile Midwoofer"	https://www.parts-express.com/Dayton-Audio-LW150-4-6-Low-Profile-Woofer-4-Ohms-295-255	49.98	AS	
PE_july2024	Dayton Audio	RSS315HO-44	subwoofer	Active	12	6.5	21.5	3.7	0.41	0.37	11.76876867	0.3277	0.00017	0.076456244	0.05071	26.5	700	0.014					0.00317			84.53953954	108.0384615	"Dayton Audio RSS315HO-44 12"" Reference Series HO DVC Subwoofer"	7/28/2024 0:00	5882.352941			0.0018131	0.00070994	59.67064353	0.000466643	0.1193825	0.254098361	84.7842186	0.146049995			0.065531998				0.003885695	31	8				1.351351351		429.6772727	859.3545454	0.31394399	1349.870963	0.00649135	0.32120865	66.17064353	52.43902439	80.86664632	10.39415516	110.235199			1			500	20	Copper	Aluminum	Aluminum	Rubber		Cast Aluminum	Ferrite	round	round					11.52124422					0.281939991					8												1400																																										yes	"The Dayton Audio Reference Series subwoofers take the quality and performance of the much acclaimed RS line into the subwoofer realm. As with the rest of the Reference Series, the main focus of these subwoofers is ultra-low-distortion. Second, third, and intermodulation distortion are kept extremely low by utilizing three short-circuit paths within the motor structure. A durable aramid fiber spider and extensive venting throughout provide quiet and uniform excursion. The black anodized cone, rubber surround, and custom basket give this driver a unique, high-end look. The High Output (HO) drivers are optimized for automotive applications and equalized high-power home subwoofers. Learn MoreRequest Quote"	https://www.parts-express.com/Dayton-Audio-RSS315HO-44-12-Reference-Series-HO-DVC-Subwoofer-295-467	239.98	AS	
PE_july2024	DS18	ZR10.2D	subwoofer	Active	10	3.6	34	4.3	0.8	0.68	12.51277129	0.252	0.000087	0.010241252	0.02588	15.56	700	0.025								81.48596227	67.25377778	"CLEARANCE DS18 ZR10.2D 10"" Elite-Z DVC Subwoofer 2 Ohms Per Coil"	7/28/2024 0:00	11494.25287			0.00049224	0.000647	19.34931875	0.001040834	0.021063883	0.181525313	79.12177198	0.152399995			0.063499998				0.001881176	25	4				0.735294118		601.4604184	1202.920837	0.261873992	1889.543632	0.002366688	0.249633312	22.94931875	42.5	61.74603175	8.200840065	104.5727524			1			200	27	Copper	Aluminum	Treated Paper	Foam		Steel	Ferrite	round	round					7.82446704					0.228599993					8												1400																																										yes	"DS18 ZR10.2D 10"" Elite-Z DVC Subwoofer 2 Ohms Per CoilDS18’s ZR10.2D 10” Elite-Z dual voice coil subwoofer is built to deliver excellent low frequency performance from an entry level price. With of 25 mm of excursion this driver is capable of ample displacement required to produce deep bass at high SPL. The large foam surround is stitched to the non-pressed paper cone to ensure linear operation and reliability even when pushed to the limit. A 2-1/2” copper voice coil wound on an aluminum former includes extensive venting to dissipate enough heat to safely handle up to 750 watts RMS for incredible output capability. In addition, dual 2-ohm voice coils allow multiple wiring options to ensure you are getting the most out of your amplifier for optimal performance. The ZR10.2D is the perfect subwoofer choice if you are looking for premium performance from a modest budget. Note: This is a dual voice coil with 2-ohm voice coils. Specs listed below are with the voice coils wired is series for a 4-ohm load."	https://www.parts-express.com/DS18-ZX10-Elite-ZX-10-DVC-Subwoofer-with-Carbon-Fiber-Duat-Cap-4-Ohm-294-8068	149.95	AS	
PE_july2024	B&C Speakers	15DS115	subwoofer	Active	15	4.9	33	5.2	0.18	0.17	8.075713314	0.254	0.000114848	0.117244679	0.0855	38.7	1600	0.0165					0.0045			97.03349147	305.6510204	"B&C 15DS115 15"" Neodymium Subwoofer 8 Ohm"	7/28/2024 0:00	8707.190476			0.022900229	0.00141075	185.4560634	0.000169595	0.172006114	0.329942391	95.79839835	0.198881994			0.114299996				0.009535776	38	8				2.941176471		330.9071344	661.8142687	0.392937987	1039.575422	0.014211627	0.239788373	190.3560634	183.3333333	152.3622047	17.48287792	124.8395982			1			1000	35	Aluminum	Fiberglass					Neodymium	round	round					13.06345802					0.354075989					8												3200																																										yes	"B&C's 15DS115 15"" subwoofer is the next evolution in high output subwoofer design. Using a new, longer, four layer aluminum voice coil to produce more energy in the gap, higher sensitivity, lower distortion, and better overall performance. The 15DS115 features a 40 mm long, 4.5"" diameter (116 mm) copper clad aluminum wire voice coil. With a 1,600 watt AES power rating, 97 dB sensitivity, and over 16.5 mm of linear excursion, this high energy subwoofer is a significant step forward from similar models in the B&C range, even approaching the performance of their 6"" voice coil alternatives."	https://www.parts-express.com/B-C-15DS115-15-Neodymium-Subwoofer-8-Ohm-294-6056	638.73	AS	
PE_july2024	Goldwood	GW-406D	subwoofer	Active	6.5	3.5	60.3	4.13	0.75	0.63	1.253090945	0.0137	0.00051	0.016597891	0.013635	4.95	60	0.002					0.0004			91.5099804	7.000714286	"Goldwood GW-406D 6-1/2"" Poly DVC Subwoofer Shielded"	7/28/2024 0:00	1960.784314			0.004747019	0.00002727	19.5536486	0.000559127	0.012496275	0.13175971	88.96420967	0.084137497			0.025399999				0.0002972		4				0.793650794		828.6318399	1657.26368	0.165099995	2603.223701	0.00090506	0.01279494	23.0536486	80.4	361.3138686	2.645886295	103.7457222			1			6000	59			Poly	Foam			Ferrite	round	round					1.451495335					0.142874995					4												90																																										yes	"This woofer provides added versatility over single voice coil woofers by allowing the use of both channels of a stereo amplifier to driver one speaker, and the ability to wire the voice coils in varying configurations. They feature polymer laminated paper cones, treated foam surrounds, and vented pole pieces with back plates. This driver features a fully shielded motor. Note: This woofer has dual 8 ohm voice coils. All parameters below are with the voice coils connected in parallel for a 4 ohm load."	https://www.parts-express.com/Goldwood-GW-406D-6-1-2-Poly-DVC-Subwoofer-Shielded-290-352	18.98	AS	
PE_july2024	Dayton Audio	RSS315HO-4	subwoofer	Active	12	3.2	26.2	3.63	0.33	0.31	11.15631983	0.251	0.00015	0.066744712	0.05147	20	700	0.0123					0.00175			90.69575509	125	"Dayton Audio RSS315HO-4 12"" Reference Series HO Subwoofer 4 Ohm"	7/28/2024 0:00	6666.666667			0.003558641	0.000633081	35.85411731	0.0006275	0.06	0.255995389	87.71284175	0.146049995			0.063499998				0.003885695	31	4				1.612903226		426.4931929	852.9863857	0.31394399	1339.867882	0.006637826	0.244362174	39.05411731	79.39393939	79.6812749	11.18033989	113.1638221			1			600	26	Copper	Aluminum	Aluminum	Rubber		Cast Aluminum	Ferrite	round	round					11.3398073					0.281939991					8												1400																																										yes	"The Dayton Audio Reference Series subwoofers take the quality and performance of the much acclaimed RS line into the subwoofer realm. As with the rest of the Reference Series, the main focus of these subwoofers is ultra-low-distortion. Second, third, and intermodulation distortion are kept extremely low by utilizing three short-circuit paths within the motor structure. A durable aramid fiber spider and extensive venting throughout provide quiet and uniform excursion. The black anodized cone, rubber surround, and custom basket give this driver a unique, high-end look. Choose the high output version for automotive applications or for equalized high-power home subwoofers.The Dayton Audio RSS315HO-4 is used in the following kits:Powered Dayton Audio Reference 12"" Subwoofer Kit with Dual Passive Radiators & 500 Watt DSP Plate AmpFor high output and low extension, this 500 watt 12"" subwoofer kit is an excellent choice. Thanks to the passive radiator assisted design, this subwoofer is just a 16"" cube, but can match the output capability of much larger designs. In addition, the included Dayton Audio SPA500DSP 500 watt amplifier provides plenty of power, but more importantly, the customizable on board DSP provides flexibility and control you will not find on any other subwoofer in this price range.View kitDayton Audio 12"" Reference Series HO Subwoofer and Cabinet BundleThis superior subwoofer cabinet is CNC-machined for precise panels and is specifically built for use with the Dayton Audio RSS315HO-4 and a plate amplifier with bass boost. Save over $25 off the original retail price when you purchase this bundle.View kitLearn MoreRequest Quote SpecificationsQ&AReviewsManuals & Resources"	https://www.parts-express.com/Dayton-Audio-RSS315HO-4-12-Reference-Series-HO-Subwoofer-4-Ohm-295-466	229.98	AS	
PE_july2024	B&C Speakers	15DS115-4	subwoofer	Active	15	3.2	34	4.7	0.17	0.16	9.826341766	0.273	0.000101356	0.103471961	0.0855	33.6	1600	0.0165					0.0032			98.88040114	352.8	"B&C 15DS115-4 15"" Neodymium Subwoofer 4 Ohm"	7/28/2024 0:00	9866.168048			0.023403881	0.00141075	114.8911799	0.000241815	0.114427404	0.329942391	95.89287886	0.198881994			0.114299996				0.009535776	38	4				3.125		330.9071344	661.8142687	0.392937987	1039.575422	0.014211627	0.258788373	118.0911799	200	123.0769231	18.78297101	124.9340787			1			1000	35	Aluminum	Fiberglass					Neodymium	round	round					12.95005994					0.354075989					8												3200																																										yes	"B&C's 15DS115 15"" subwoofer is the next evolution in high output subwoofer design. Using a new, longer, four layer aluminum voice coil to produce more energy in the gap, higher sensitivity, lower distortion, and better overall performance. The 15DS115 features a 40 mm long, 4.5"" diameter (116mm) copper clad aluminum wire voice coil. With a 1,600 watt AES power rating, 96 dB sensitivity, and over 16.5 mm of linear excursion, this high energy subwoofer is a significant step forward from similar models in the B&C range, even approaching the performance of their 6"" voice coil alternatives."	https://www.parts-express.com/B-C-15DS115-4-15-Neodymium-Subwoofer-4-Ohm-294-6058	638.73	AS	
PE_july2024	PRV Audio	18SW2400	subwoofer	Active	18	5.6	36.3	15.57	0.58	0.56	3.392710491	0.2312	0.000083	0.240139705	0.129	22.5	1200	0.0125					0.00154			95.55247324	90.40178571	"PRV Audio 18SW2400 18"" Subwoofer 8 Ohm"	7/28/2024 0:00	12048.19277			0.019374622	0.0016125	149.216976	0.000456691	0.04201875	0.405275093	95.07233231	0.209041993			0.101599997				0.019001016	46	8				0.892857143		269.3979787	538.7959574	0.466851985	846.3387108	0.026337783	0.204862217	154.816976	62.5862069	97.3183391	9.507985366	122.8641448			1			2200	45	Copper	Fiberglass		Cloth		Cast Aluminum	Ferrite	round	round					14.35619605					0.422909986					8												2400																																										yes	"Incorporating a sturdy cast aluminum frame, meticulously designed with slim spokes to curtail reflections directed back at the cone, the structure also integrates strategic force cooling system openings to facilitate optimal airflow for cooling the voice coil.Driving the voice coil is a substantial ferrite magnet featuring precisely machined top and bottom plates. Further enhancing performance, the coil benefits from an additional dual forced vent within the back plate, contributing to its capability to handle up to 2400 watts RMS seamlessly.The driver showcases a distinctive paper cone composition, boasting remarkable high-strength pulp, meticulously engineered to ensure optimal linearity across the mid-frequency range. This is complemented by a specialized cone treatment that enhances the dampening properties of the moving assembly, thereby significantly refining the overall smoothness of its frequency response.The voice coil, meticulously wound around a 4"" glass fiber utilizing copper wire, maintains minimal weight for exceptionally rapid transient response. Engineered with a generous 31 mm winding depth, this inside/outside voice coil configuration guarantees robust thermal resilience and mechanical durability."	https://www.parts-express.com/PRV-Audio-18SW2400-18-Subwoofer-8-Ohm-294-3420	229.91	AS	
